Link,Price,Location,Area,Rooms,Floor,Rent,Building Ownership,Construction Status,Outdoor,Heating,Car,Description
https://www.otodom.pl/pl/oferta/dwustronne-taras-garaz-2010-ID4pydq,1 357 200 zł,"Wierzbno, Mokotów, Warszawa, mazowieckie",72 m²,3 ,4/8,738 zł,pełna własność,do zamieszkania,"balkon, taras",miejskie,garaż/miejsce parkingowe
https://www.otodom.pl/pl/oferta/penthouse-2-sypialnie-wspanialy-widok-cisza-ID4pyzX,1 770 000 zł,"ul. Fort Służew, Stary Służew, Ursynów, Warszawa, mazowieckie",69 m²,3 ,8/8,,pełna własność,do zamieszkania,"balkon, taras",miejskie,garaż/miejsce parkingowe
https://www.otodom.pl/pl/oferta/mokotow-2-sypialnie-2-lazienki-design-ac-ID4pn1G,1 680 000 zł,"Stegny, Mokotów, Warszawa, mazowieckie",94 m²,3 ,2/4,1 150 zł,pełna własność,do zamieszkania,,miejskie,garaż/miejsce parkingowe
https://www.otodom.pl/pl/oferta/ostatnie-pietro-najlepszy-budynek-w-miasteczku-ID4oVp4,2 400 000 zł,"Powsinek, Wilanów, Warszawa, mazowieckie",120 m²,3 ,3/3,,,,balkon,,garaż/miejsce parkingowe
https://www.otodom.pl/pl/oferta/atrakcyjny-apartament-78m2-2-5km-r-daszynskiego-ID4pNq5,2 000 000 zł,"ul. Jana Kazimierza, Odolany, Wola, Warszawa, mazowieckie","77,5 m²",3 ,4/8,1 100 zł,,do zamieszkania,balkon,miejskie,garaż/miejsce parkingowe
https://www.otodom.pl/pl/oferta/las-kurantow-5-2-pokoje-ogrodek-garaz-ID4pTq5,659 999 zł,"Jeziorki Południowe, Ursynów, Warszawa, mazowieckie","36,71 m²",2 ,parter/3,430 zł,pełna własność,do zamieszkania,ogródek,gazowe,garaż/miejsce parkingowe
https://www.otodom.pl/pl/oferta/na-sprzedaz-2-pokoje-garaz-bez-prowizji-ID4pTq8,599 999 zł,"Jeziorki Południowe, Ursynów, Warszawa, mazowieckie","33,09 m²",2 ,3/3,430 zł,pełna własność,do zamieszkania,balkon,gazowe,garaż/miejsce parkingowe
https://www.otodom.pl/pl/oferta/las-kurantow-5-2-pokoje-ogrodek-garaz-ID4pTq9,664 999 zł,"Jeziorki Południowe, Ursynów, Warszawa, mazowieckie","35,83 m²",2 ,parter/3,430 zł,pełna własność,do zamieszkania,ogródek,gazowe,garaż/miejsce parkingowe
https://www.otodom.pl/pl/oferta/bemowo-2-pokoje-garaz-metro-ID4podJ,899 000 zł,"ul. gen. Tadeusza Pełczyńskiego, Górce, Bemowo, Warszawa, mazowieckie","48,55 m²",2 ,2/4,,pełna własność,do zamieszkania,balkon,miejskie,garaż/miejsce parkingowe
https://www.otodom.pl/pl/oferta/zlota-44-79-m-studio-apartament-ID4lJ4M,3 750 000 zł,"ul. Złota 44, Śródmieście Północne, Śródmieście, Warszawa, mazowieckie","79,9 m²",2 ,> 10/52,2 646 zł,pełna własność,do zamieszkania,"balkon, taras",miejskie,garaż/miejsce parkingowe
